@relation bank-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1

@attribute age numeric
@attribute job {unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown}
@attribute marital {married,single,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,unknown,telephone}
@attribute day numeric
@attribute month {oct,may,apr,jun,feb,aug,jan,jul,nov,sep,mar,dec}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute y {no,yes}

@data
33.458749,blue-collar,married,secondary,no,240.529424,no,no,cellular,20.957449,may,401.943861,1.960547,-1,0,yes
31.526308,retired,married,secondary,no,639.805514,yes,no,cellular,15.814765,may,359.119613,3.775841,-1,0,yes
48.932806,management,married,tertiary,no,911.085587,no,no,cellular,16.353317,oct,323.663882,2.99701,183.730819,2.312662,yes
45.747537,self-employed,divorced,secondary,no,1229.71142,no,no,cellular,16.124169,may,706.290024,2.285891,-1,0,yes
81.620198,management,married,tertiary,no,1088.267402,no,no,cellular,5.036312,may,180.737241,1.92889,-1,0,yes
30.667923,unemployed,married,secondary,no,1067.51523,no,no,cellular,17.623344,aug,137.815751,1.076984,378.071169,1.752039,yes
36.073083,blue-collar,single,secondary,no,585.213853,no,no,cellular,14.550702,may,632.737434,1.625639,-1,0,yes
23.617344,management,married,secondary,no,2524.50224,no,no,cellular,15.797232,jun,269.664238,4.333322,105.8285,2.629614,yes
49.131741,technician,married,tertiary,no,2776.007232,no,no,cellular,23.514674,aug,741.383141,1.777663,20.255776,1.837395,yes
35.11215,management,married,secondary,no,2.16603,yes,no,cellular,17.589719,may,660.662391,1.958022,286.688621,1.045002,yes
55.861779,management,married,primary,no,3377.682259,no,no,cellular,20.13517,nov,240.52726,1.587147,-1,0,yes
22.48908,student,single,secondary,no,303.895893,no,no,cellular,15.071578,oct,201.962039,1.096662,1.742483,0.061319,yes
33.832627,services,single,secondary,no,412.622587,no,no,cellular,9.841313,may,1023.901738,2.532951,-1,0,yes
50.047542,management,married,primary,no,3366.444513,no,no,cellular,9.625349,nov,239.751396,3.22104,-1,0,yes
38.943408,management,married,secondary,no,-766.273507,yes,no,cellular,6.786379,jul,483.379017,2.036559,3.030137,3.609109,yes
34.670383,management,married,secondary,no,-251.438621,yes,no,cellular,18.390346,may,578.119349,1.770707,244.593381,2.592996,yes
55.590753,blue-collar,single,secondary,no,471.367053,no,no,cellular,18.234665,jul,714.509161,10.803356,-1,0,yes
42.862788,admin.,married,secondary,no,4521.454125,no,no,cellular,13.598701,may,186.925648,1,-1,0,yes
29.391362,management,married,secondary,no,-243.584566,yes,no,cellular,18.70775,may,575.880345,2.69784,262.420256,3.189386,yes
30.006653,technician,married,secondary,no,4512.918773,yes,no,cellular,14.754471,may,770.2168,1.630566,-1,0,yes
42.902608,blue-collar,married,secondary,no,1844.380406,no,no,cellular,15.998375,may,761.30493,1.868457,6.662728,0.670063,yes
38.470077,services,married,secondary,no,357.150878,no,no,cellular,16.750808,feb,1932.554464,3.451396,-1,0,yes
45.398972,blue-collar,married,secondary,no,2013.846783,no,no,cellular,7.634051,sep,450.47992,1.372635,193.520946,1.778787,yes
29.790431,blue-collar,single,secondary,no,200.743184,no,no,cellular,15.532616,mar,335.493978,1.631085,23.50964,0.152912,yes
63.942059,admin.,married,secondary,no,4704.454587,no,no,cellular,10.660109,mar,225.359284,1,30.001672,0.648236,yes
44.04623,blue-collar,married,secondary,no,727.157883,no,no,cellular,8.156635,jul,956.780675,4.558349,-1,0,yes
47.877032,admin.,married,secondary,no,456.926656,no,no,cellular,8.921728,apr,600.708467,1.081531,-1,0,yes
35.564958,admin.,married,secondary,no,30.069416,no,no,cellular,9.63971,may,426.726072,2.835719,-1,0,yes
33.163816,blue-collar,single,secondary,no,516.002384,no,no,cellular,10.231833,jul,670.06047,1.214632,-1,0,yes
47.198061,management,married,secondary,no,2086.169115,no,no,cellular,21.400804,aug,291.791542,1,465.917788,1.103056,yes
49.24778,management,married,tertiary,no,1214.794898,no,no,cellular,23.758338,jun,249.883365,2.229168,-1,0,yes
43.648408,blue-collar,divorced,secondary,no,-321.208201,no,no,cellular,19.330781,jul,710.963746,1.334844,1.241422,0.00369,yes
36.793056,self-employed,divorced,tertiary,no,1235.460567,no,no,cellular,18.811185,may,715.92101,2.395174,-1,0,yes
31.763632,blue-collar,single,secondary,no,639.694393,yes,no,cellular,22.561126,may,1376.943852,1.881436,28.596529,2.295659,yes
32.157681,management,married,secondary,no,-46.218947,yes,no,cellular,15.209141,may,643.825785,1,270.616031,1,yes
35.332522,services,single,secondary,no,144.063489,no,no,cellular,13.577158,may,202.565475,1.096809,-1,0,yes
42.739011,management,married,secondary,no,3561.954189,no,no,cellular,22.017113,nov,313.938173,1.999337,182.760519,0.884623,yes
46.898775,management,married,primary,no,359.988402,no,no,cellular,12.448042,may,770.012206,3.216946,-1,0,yes
43.8217,blue-collar,married,secondary,no,4.224278,no,no,cellular,24.590885,may,513.510006,1.29824,-1,0,yes
62.283614,blue-collar,married,secondary,no,4134.457437,no,no,cellular,11.066195,oct,329.709945,2.288019,14.923131,7.405503,yes
77.577549,management,married,tertiary,no,1128.64943,no,no,cellular,5.114753,may,187.295654,1.403003,-1,0,yes
29.007198,housemaid,married,primary,no,853.251062,no,no,cellular,6.428011,apr,394.076504,1,-1,0,yes
30.394638,services,single,secondary,no,152.146669,no,no,cellular,21.942917,jun,139.706435,1.566815,-1,0,yes
71.992528,management,married,tertiary,no,1340.898338,no,no,cellular,18.589584,apr,392.377734,6.894802,7.964122,0.663241,yes
40.763995,unemployed,married,secondary,no,1946.693608,no,no,cellular,9.449829,may,419.856316,2.55469,363.871826,1.033041,yes
35.149983,management,married,secondary,no,575.148644,yes,no,cellular,3.280448,sep,318.47869,1.856733,367.780599,1,yes
78.793228,management,married,tertiary,no,8289.205944,no,no,cellular,14.205587,jun,147.716066,1.542337,66.63486,3.231368,yes
79.694944,management,married,tertiary,no,1135.263525,no,no,cellular,5.936858,may,183.78609,1.266705,-1,0,yes
31.457985,management,married,tertiary,no,2394.539121,yes,no,cellular,13.839854,may,608.051274,3.86801,-0.768673,0.181355,yes
35.338719,technician,married,secondary,no,4494.256362,yes,no,cellular,15.988005,may,859.223372,1.024742,2.941674,1.389108,yes
22.092077,student,single,secondary,no,302.172184,no,no,cellular,11.356441,oct,222.297743,1.691937,-0.302875,0.127775,yes
48.822335,blue-collar,married,primary,no,1965.834684,yes,no,unknown,10.341122,jun,1237.217383,4.765963,-1,0,yes
32.23519,management,married,tertiary,no,1408.697902,no,no,cellular,22.28007,apr,291.78367,1.111068,86.255227,2.304623,yes
49.118709,admin.,married,secondary,no,2234.39055,no,no,cellular,10.933777,feb,213.086285,3.339913,1.260016,0.769801,yes
38.665568,technician,married,secondary,no,7023.823651,no,no,cellular,13.844823,may,626.301608,2.595114,284.696715,2.691043,yes
35.047493,management,single,tertiary,no,5322.819316,no,no,cellular,12.567121,oct,248.710259,3.352579,21.358963,0.890164,yes
35.00026,management,single,tertiary,no,1153.675768,no,no,cellular,24.870501,may,827.595415,1.346814,-1,0,yes
53.177068,blue-collar,married,secondary,no,215.397115,no,no,cellular,10.022232,may,475.534248,1,-1,0,yes
45.65098,management,married,secondary,no,1790.249196,no,no,cellular,14.699095,oct,354.817173,1.200697,-0.849698,0.205279,yes
35.930247,blue-collar,single,secondary,no,0,yes,no,cellular,18.113397,may,1306.577119,1,302.243518,4,yes
30.11762,management,divorced,secondary,no,4.651198,no,no,cellular,17.209605,apr,110.534714,2.472998,-1,0,yes
59.396,management,single,tertiary,no,331.509035,no,no,cellular,26.337865,apr,641.790391,1.13288,50.443365,1.060905,yes
53.728039,services,married,secondary,no,491.473474,no,no,cellular,23.865589,apr,434.981807,1.271422,35.212772,0.270054,yes
42.70067,blue-collar,married,secondary,no,1999.682821,no,no,cellular,8.133042,sep,423.295604,1.276831,189.223256,1.216907,yes
30.005771,management,married,tertiary,no,137.007531,yes,no,cellular,5.786881,may,455.869563,6.65487,425.069692,2.462707,yes
47.782733,admin.,married,secondary,no,2295.591514,no,no,cellular,7.299845,feb,240.221937,2.995065,43.735374,0.049862,yes
32.630972,management,single,tertiary,no,5361.592769,no,no,cellular,19.068119,oct,243.409399,3.222913,22.518068,0.921988,yes
35.948427,management,married,secondary,no,850.051739,no,no,cellular,9.707531,apr,743.017786,3.636378,30.368915,1.855651,yes
31.787587,blue-collar,married,secondary,no,-3.282722,no,no,cellular,18.244192,aug,593.565985,2.375021,-1,0,yes
43.124003,technician,married,secondary,no,2852.849547,no,no,cellular,22.615,aug,748.480177,2.240811,9.966012,1.327986,yes
38.230518,technician,married,secondary,no,6837.23525,no,no,cellular,20.145395,aug,344.997604,1.468267,124.382364,2.979777,yes
37.640672,technician,single,secondary,no,1625.058586,no,no,cellular,19.654355,may,753.420404,2.764853,3.498794,0.184722,yes
34.808436,blue-collar,single,secondary,no,526.369371,no,no,cellular,11.864063,jul,665.894512,2.129774,-1,0,yes
33.707746,blue-collar,married,secondary,no,245.562983,no,no,cellular,12.105686,may,403.078172,1.894368,-0.875981,0.100433,yes
36.745781,management,married,secondary,no,2885.693611,no,no,cellular,12.922139,aug,508.69751,1.998348,-1,0,yes
48.581135,management,divorced,secondary,no,6.788661,no,no,cellular,19.345944,apr,86.413898,1.922631,-1,0,yes
40.846657,management,married,secondary,no,3651.24907,no,no,cellular,20.789961,nov,636.623651,3.199784,58.81941,2.778636,yes
41.209594,management,married,secondary,no,1065.304864,no,no,cellular,11,mar,112.104646,2.925328,34.483549,1.617767,yes
45.865732,technician,married,secondary,no,256.778345,no,no,cellular,19.847914,oct,423.209004,2.894024,218.140976,3.226838,yes
35.832262,management,married,secondary,no,605.034463,yes,no,cellular,10.02233,may,466.54678,1.719412,357.223219,1.965388,yes
50.492728,admin.,married,secondary,no,451.711008,no,no,cellular,7.038748,apr,592.417487,1.01591,-1,0,yes
40.150852,management,single,tertiary,no,1154.205705,no,no,cellular,19.976619,may,822.639825,1.33476,-1,0,yes
39.927503,management,married,primary,no,431.099978,yes,no,cellular,14.459639,may,645.105935,1.117678,319.682243,1.66421,yes
47.028585,management,single,tertiary,no,1336.044995,no,no,cellular,15.483212,may,915.256373,2.035601,22.424082,0.437112,yes
38.053997,admin.,married,secondary,no,28.812314,no,no,cellular,17.157844,may,423.890922,5.095281,-1,0,yes
52.632882,blue-collar,married,secondary,no,56.235816,yes,no,cellular,10.840607,jul,1454.48017,1.563555,-1,0,yes
52.435095,management,married,secondary,no,2398.073553,no,no,cellular,4.231594,jun,397.701274,1.106095,178.755784,2.046449,yes
37.309175,blue-collar,married,secondary,no,2046.582313,yes,no,cellular,11.097504,may,757.311787,2,-1,0,yes
51.274646,admin.,married,secondary,no,6.524327,no,no,cellular,24.590696,oct,242.921029,1.030444,-1,0,yes
30.852157,management,married,secondary,no,2551.832335,no,no,cellular,21.119036,jun,258.829582,2.648824,105.085951,1.858679,yes
38.792703,services,married,secondary,no,372.542453,no,no,cellular,16.238263,aug,261.620077,1.001079,89.21752,3.981973,yes
59.40398,management,married,tertiary,no,9276.609611,no,no,cellular,17.423433,jun,466.870313,3.586118,-1,0,yes
43.515225,technician,single,secondary,no,204.017077,no,no,cellular,16.967091,apr,245.79227,1.591828,-1,0,yes
34.611705,management,married,secondary,no,1773.042198,no,no,cellular,13.086346,oct,355.990657,2,-1,0,yes
61.010433,management,married,tertiary,no,3.332362,no,no,cellular,13.136909,oct,225.343443,1.018422,178.75537,3.595353,yes
72.087128,retired,married,secondary,no,3783.337585,no,no,cellular,14.865948,apr,240.026474,1.051032,184.004257,1.78619,yes
36.071199,management,divorced,secondary,no,0,yes,no,cellular,28.859842,oct,155.414951,1.072622,0.523376,0.000003,yes
55.710129,management,married,tertiary,no,9770.161707,no,no,cellular,14.498846,jun,346.008932,2.446984,45.185858,0.501627,yes
59.505563,management,married,tertiary,no,9564.425412,no,no,cellular,9.371929,jun,163.416729,2.310963,41.332802,0.75722,yes
38.552892,management,married,secondary,no,605.758987,yes,no,cellular,11.020185,may,397.481558,1.879818,383.678717,1.436031,yes
32.237148,services,single,secondary,no,167.784365,no,no,cellular,18.163712,jun,159.46655,1.199373,-1,0,yes
52.188341,services,single,secondary,no,360.527617,no,no,cellular,20.819203,may,1042.049621,4.691131,-1,0,yes
56.933911,blue-collar,single,secondary,no,472.107105,no,no,cellular,18.093506,jul,705.757972,11.501164,-1,0,yes
33.690935,technician,married,secondary,no,2461.734896,no,no,cellular,22.130971,oct,132.024439,2.139539,164.11759,1.124066,yes
41.647891,management,married,secondary,no,1553.501158,no,no,cellular,17.87389,apr,333.67965,1.655911,172.432056,4.450923,yes
44.811951,technician,married,secondary,no,4429.710947,yes,no,cellular,13.583142,may,854.821005,2.248799,40.626149,5.190222,yes
33.022961,management,married,secondary,no,-250.795258,yes,no,cellular,17.622033,may,602.983589,2.571003,292.625504,1.701532,yes
64.579228,retired,married,secondary,no,3785.503589,no,no,cellular,16.704181,apr,346.088553,1,169.824671,1.621142,yes
40.055703,retired,married,primary,no,204.597344,no,no,cellular,22.84655,oct,96.308543,1.85773,-1,0,yes
54.235737,management,married,tertiary,no,618.77099,no,no,cellular,1.428569,may,329.930767,3.305779,104.353866,1.631039,yes
39.598479,technician,single,secondary,no,2403.955447,no,no,cellular,10.504826,oct,189.332714,1,175.563826,1.609463,yes
39.689969,management,married,secondary,no,2730.943535,no,no,cellular,6.914197,feb,340.354964,1.545662,-1,0,yes
40.946829,services,single,secondary,no,169.803848,no,no,cellular,18.497001,apr,176.41447,1.301277,11.189614,0.114088,yes
42.728299,management,married,secondary,no,130.35743,no,no,cellular,12.425811,may,597.08142,1.401597,38.028534,2.199609,yes
34.656099,technician,single,secondary,no,2405.118892,no,no,cellular,10.297825,oct,132.650848,1.447223,157.198699,1.109351,yes
55.69912,management,married,primary,no,3371.876031,no,no,cellular,14.962552,nov,263.135747,1.52618,-1,0,yes
33.860763,management,married,secondary,no,101.028088,no,no,cellular,17.365978,jul,1266.514441,2.360498,-1,0,yes
30.102744,blue-collar,married,secondary,no,569.433955,no,no,cellular,26.866063,jul,987.131056,9.39682,-1,0,yes
21.231626,student,single,secondary,no,301.122409,no,no,cellular,12.145063,oct,205.359855,1.598069,6.061181,0.66275,yes
56.303146,management,single,secondary,no,1220.998985,no,no,unknown,6.878692,jun,1500.612806,1,-1,0,yes
37.497609,management,married,secondary,no,2307.334264,yes,no,cellular,16.123077,may,572.560015,3.852303,-1,0,yes
44.27877,technician,single,secondary,no,945.765484,no,no,cellular,13.974562,may,733.625783,1,-1,0,yes
34.025833,management,married,tertiary,no,5464.57843,no,no,cellular,27.907149,feb,425.230923,1,-1,0,yes
35.61732,technician,single,secondary,no,2377.514362,no,no,cellular,18.220439,oct,149.439033,1.467407,208.998412,2,yes
52.744685,management,married,tertiary,no,3304.077739,no,no,cellular,16.629585,jun,489.623518,2.705497,172.016309,2.523376,yes
47.435817,management,married,tertiary,no,11514.792118,no,no,cellular,24.313998,sep,347.531626,1.035923,31.955097,0.635263,yes
47.894565,admin.,married,secondary,no,14.704533,no,no,cellular,18.445771,oct,254.737817,1.163308,-1,0,yes
43.482669,management,married,secondary,no,1775.958515,no,no,cellular,6.737323,oct,292.676092,1,167.168209,4.44611,yes
30.969972,services,married,secondary,no,524.896088,yes,no,cellular,6.936294,may,624.421288,1,295.331974,1.013897,yes
36.163862,management,single,tertiary,no,5341.644919,no,no,cellular,20.438923,oct,192.672728,1.994319,31.654488,0.566864,yes
45.80839,retired,married,tertiary,no,675.256203,no,no,cellular,8.772661,may,191.872417,1.319913,19.067198,0.056052,yes
57.316093,housemaid,married,primary,no,916.541759,no,no,cellular,13.896698,apr,403.4639,1.94312,-1,0,yes
35.108629,management,married,secondary,no,99.557334,no,no,cellular,20.215319,apr,330.305948,1.796904,-1,0,yes
62.396244,admin.,married,secondary,no,4714.791169,no,no,cellular,8.345589,mar,262.696875,1,8.806329,2.064132,yes
54.229143,management,married,primary,no,907.660034,no,no,cellular,20.391174,oct,344.226881,1,76.388789,2.366253,yes
30.089538,management,married,tertiary,no,1439.414875,no,no,cellular,26.171863,apr,315.641832,1.870611,115.328849,2.235008,yes
35.652133,management,divorced,secondary,no,0.050255,yes,no,cellular,28.233783,oct,155.783981,1,4.056145,0.027767,yes
62.054917,management,married,tertiary,no,7770.013789,no,no,cellular,9.555444,jun,355.841315,1.838061,38.907671,0.298679,yes
55.262631,services,married,secondary,no,1864.663117,no,no,cellular,10.619052,oct,279.275184,1.289581,58.717042,1.061325,yes
38.28513,management,married,secondary,no,790.688494,yes,no,cellular,9.704299,feb,827.359149,2.291985,200.843664,4.12529,yes
32.454548,management,married,secondary,no,3.090113,no,no,cellular,19.647206,apr,116.155973,2.388458,-1,0,yes
31.416691,technician,married,secondary,no,4602.038247,yes,no,cellular,14.645984,may,658.681022,2,-1,0,yes
35.861948,technician,single,secondary,no,12.3081,no,no,cellular,13.320912,may,1000.976284,1.027847,-1,0,yes
36.449758,admin.,married,secondary,no,59.224965,yes,no,cellular,21.737621,oct,250.666467,1.89203,321.138285,2.196416,yes
30.356493,services,single,secondary,no,154.743129,no,no,cellular,20.177674,jun,121.830277,1.015229,-1,0,yes
31.775574,blue-collar,married,secondary,no,243.194988,no,no,cellular,21.00355,oct,413.216795,1,0.381764,0.007753,yes
57.173559,management,married,primary,no,1017.238241,no,no,cellular,11.089399,oct,218.421693,1,449.121058,1.623795,yes
54.301204,housemaid,married,primary,no,900.907106,no,no,cellular,9.861228,apr,392.978206,1.848661,-1,0,yes
47.653112,management,single,tertiary,no,13278.116525,no,no,cellular,9.120477,aug,407.626146,1.029722,198.887592,0.171047,yes
40.386908,services,married,secondary,no,290.459999,yes,no,cellular,14.970971,aug,1914.37218,3.422609,-1,0,yes
43.335669,management,married,secondary,no,1777.820676,no,no,cellular,18.8294,oct,381.405008,1.695331,-0.928509,0.051423,yes
45.727527,admin.,married,secondary,no,64.534492,no,no,cellular,9.393607,may,424.904846,6.934483,-1,0,yes
54.665545,management,married,secondary,no,4098.130709,no,no,cellular,9.496247,oct,394.726035,2.222826,-0.933493,0.32208,yes
